Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-04-04 00:00:00-04:00,12.983901762920818,13.077537919660813,12.712897678388353,12.955991744995117,3693200,0.0,0.0,0.0
2022-04-05 00:00:00-04:00,13.113550593115296,13.145063451959768,12.809683895534699,12.983000755310059,4097500,0.0,0.0,0.0
2022-04-06 00:00:00-04:00,12.654373918289636,12.6656280810014,12.132172868998085,12.307740211486816,7099400,0.0,0.0,0.0
2022-04-07 00:00:00-04:00,12.208702650751365,12.334750649764095,12.105162119028286,12.186193466186523,4540100,0.0,0.0,0.0
2022-04-08 00:00:00-04:00,12.051141511866183,12.397775218329965,11.929594493967832,12.010625839233398,5543400,0.0,0.0,0.0
2022-04-11 00:00:00-04:00,11.510932904879661,11.594214737703945,11.177804714944966,11.213818550109863,4800700,0.0,0.0,0.0
2022-04-12 00:00:00-04:00,11.39388698870236,11.399739461930334,11.020243151053773,11.024744987487793,4285900,0.0,0.0,0.0
2022-04-13 00:00:00-04:00,11.18095567415908,11.686499992468976,11.164298964497675,11.555950164794922,5109200,0.0,0.0,0.0
2022-04-14 00:00:00-04:00,11.582959148924237,11.618972979654517,11.12828399930604,11.200311660766602,5129400,0.0,0.0,0.0
2022-04-18 00:00:00-04:00,11.083269219610948,11.555950934803388,10.975226850604724,11.429902076721191,6876800,0.0,0.0,0.0
2022-04-19 00:00:00-04:00,11.519933730032378,11.754024030044283,11.497425410608573,11.672992706298828,3554400,0.0,0.0,0.0
2022-04-20 00:00:00-04:00,11.839559271675512,11.85306478186693,11.486173245390185,11.587462425231934,5789800,0.0,0.0,0.0
2022-04-21 00:00:00-04:00,12.055643141550425,12.096158813487124,11.582960588501459,11.587462425231934,4859400,0.0,0.0,0.0
2022-04-22 00:00:00-04:00,11.36687834778223,11.418648185735615,11.004488623470914,11.087770462036133,5635700,0.0,0.0,0.0
2022-04-25 00:00:00-04:00,10.889694915701556,11.353372973678288,10.851429729755706,11.299352645874023,7760800,0.0,0.0,0.0
2022-04-26 00:00:00-04:00,11.299349402936496,11.308353074532343,10.621838141503163,10.741134643554688,7539700,0.0,0.0,0.0
2022-04-27 00:00:00-04:00,10.948214296154351,11.096771447790228,10.790653472628444,10.907698631286621,4498900,0.0,0.0,0.0
2022-04-28 00:00:00-04:00,11.074264525194836,11.36237519296006,10.91670368177166,11.227323532104492,7616600,0.0,0.0,0.0
2022-04-29 00:00:00-04:00,10.952717753824553,11.060759256589971,10.696119077426989,10.732132911682129,5787100,0.0,0.0,0.0
2022-05-02 00:00:00-04:00,10.885193378024573,10.979729383601201,10.662357158449066,10.80416202545166,6414300,0.0,0.0,0.0
2022-05-03 00:00:00-04:00,10.759146700464935,10.786156870604149,10.493544261288822,10.547565460205078,5523000,0.0,0.0,0.0
2022-05-04 00:00:00-04:00,10.957220960592357,11.240829833486035,10.8221692799073,11.195813179016113,6639500,0.0,0.0,0.0
2022-05-05 00:00:00-04:00,11.060758414558286,11.060758414558286,9.957834287809403,10.17841911315918,11554300,0.0,0.0,0.0
2022-05-06 00:00:00-04:00,10.06587824295299,10.191926254743878,9.872303529259638,10.07938289642334,5444200,0.0,0.0,0.0
2022-05-09 00:00:00-04:00,9.165531044374777,9.359105751056045,8.494772756118564,8.656834602355957,12472900,0.0,0.0,0.0
2022-05-10 00:00:00-04:00,8.99446458004343,9.066492257387386,8.62532251899625,8.751371383666992,7176500,0.0,0.0,0.0
2022-05-11 00:00:00-04:00,8.341712493877662,8.949445830142873,8.148137815780585,8.184151649475098,14410900,0.0,0.0,0.0
2022-05-12 00:00:00-04:00,7.968067058119448,8.348463154314606,7.755134439498427,7.972568035125732,19023600,0.0,0.0,0.0
2022-05-13 00:00:00-04:00,8.55779405425002,8.683842880263201,8.220164098257904,8.409236907958984,7862700,0.0,0.0,0.0
2022-05-16 00:00:00-04:00,8.355219610666634,8.382230637887186,8.13013286898869,8.247178077697754,4154800,0.0,0.0,0.0
2022-05-17 00:00:00-04:00,8.553293690721633,8.611815848699742,8.242673837324286,8.404736518859863,6501100,0.0,0.0,0.0
2022-05-18 00:00:00-04:00,8.238172537454762,8.276437721371297,8.022089520421952,8.161643028259277,5417400,0.0,0.0,0.0
2022-05-19 00:00:00-04:00,8.292193830381926,8.544290686911305,8.206660646356076,8.38222885131836,5605800,0.0,0.0,0.0
2022-05-20 00:00:00-04:00,8.476763644431836,8.5082756396847,8.017586648536597,8.188652992248535,5739500,0.0,0.0,0.0
2022-05-23 00:00:00-04:00,8.51728127394443,8.553295113762132,8.121129035949707,8.121129035949707,5331600,0.0,0.0,0.0
2022-05-24 00:00:00-04:00,8.179648699562565,8.283188350011322,7.9995795556000715,8.202157020568848,8812000,0.0,0.0,0.0
2022-05-25 00:00:00-04:00,8.233671942291782,8.404737457408416,8.211162756988525,8.260682106018066,6188500,0.0,0.0,0.0
2022-05-26 00:00:00-04:00,7.873532082295428,8.337210959208944,7.869030245590921,8.206660270690918,9657000,0.0,0.0,0.0
2022-05-27 00:00:00-04:00,8.157140826045548,8.215662979054773,7.87128066866934,8.053600311279297,12572700,0.0,0.0,0.0
2022-05-31 00:00:00-04:00,8.904430269816997,9.077747133969407,8.728862057800036,8.83690357208252,9464400,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,8.91343307744587,8.926938588708296,8.346215342626015,8.395733833312988,6636000,0.0,0.0,0.0
2022-06-02 00:00:00-04:00,8.3327093691514,8.512778549473909,8.30119736992466,8.467761039733887,6050300,0.0,0.0,0.0
2022-06-03 00:00:00-04:00,8.256179809570312,8.310200134017105,8.161642953832065,8.256179809570312,4776300,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,8.796387543666182,8.894975444065516,8.683844207797192,8.805390357971191,6424500,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,8.25618043563758,8.778381524288882,8.208912433502904,8.683845520019531,7038300,0.0,0.0,0.0
2022-06-08 00:00:00-04:00,8.485766398996027,8.623069385148135,8.346212924271084,8.409236907958984,5410600,0.0,0.0,0.0
2022-06-09 00:00:00-04:00,8.422743238558217,8.508276418240966,8.350715568921446,8.368722915649414,2847600,0.0,0.0,0.0
2022-06-10 00:00:00-04:00,8.206660174312857,8.278237917390067,8.03154276416062,8.080612182617188,5387900,0.0,0.0,0.0
2022-06-13 00:00:00-04:00,6.5275140040949395,6.761604367556191,6.302427314298562,6.4464826583862305,22112200,0.0,0.0,0.0
2022-06-14 00:00:00-04:00,6.279918329831016,6.360949672576828,6.138113909344621,6.180880069732666,15399600,0.0,0.0,0.0
2022-06-15 00:00:00-04:00,5.969299831353205,6.257410554034296,5.649676676389739,6.032323837280273,25624700,0.0,0.0,0.0
2022-06-16 00:00:00-04:00,5.933285010232567,5.985054843491799,5.775724162822381,5.816239833831787,14511800,0.0,0.0,0.0
2022-06-17 00:00:00-04:00,5.75321503148607,5.833796012827019,5.672184124103162,5.726204872131348,11869700,0.0,0.0,0.0
2022-06-21 00:00:00-04:00,5.906274803020634,6.06608657911407,5.8162402112237395,5.829745292663574,12501600,0.0,0.0,0.0
2022-06-22 00:00:00-04:00,5.735208346686011,5.825242930362643,5.519125345862092,5.613661766052246,9795800,0.0,0.0,0.0
2022-06-23 00:00:00-04:00,5.726205619426846,5.838748966502663,5.609160435431484,5.829745292663574,8418600,0.0,0.0,0.0
2022-06-24 00:00:00-04:00,5.924281120300293,5.969298626290647,5.7937308681107735,5.924281120300293,7994600,0.0,0.0,0.0
2022-06-27 00:00:00-04:00,5.919779635837756,5.919779635837756,5.68568970699729,5.793731212615967,8145500,0.0,0.0,0.0
2022-06-28 00:00:00-04:00,5.8522535201250125,5.879264109887383,5.604658093025203,5.613661766052246,6626800,0.0,0.0,0.0
2022-06-29 00:00:00-04:00,5.591152474147097,5.640671383068861,5.5213757321849,5.618162631988525,7697400,0.0,0.0,0.0
2022-06-30 00:00:00-04:00,5.339054795241014,5.3525603023685,5.201752240661049,5.226511478424072,9600800,0.0,0.0,0.0
2022-07-01 00:00:00-04:00,5.352561260478865,5.465104597441105,5.334554343737657,5.384073257446289,8620300,0.0,0.0,0.0
2022-07-05 00:00:00-04:00,5.379572336940904,5.703697322791966,5.357063579852014,5.685690402984619,10137000,0.0,0.0,0.0
2022-07-06 00:00:00-04:00,5.618163401458128,5.69919474471799,5.5731463224505875,5.654177665710449,5514900,0.0,0.0,0.0
2022-07-07 00:00:00-04:00,5.676685160686085,6.095346467233337,5.663180081889994,6.090844631195068,9052100,0.0,0.0,0.0
2022-07-08 00:00:00-04:00,5.94228900424318,6.1606233857270665,5.892770083047066,6.068337440490723,8833200,0.0,0.0,0.0
2022-07-11 00:00:00-04:00,5.717201347781458,5.7667206900809695,5.624915847174417,5.699194431304932,5615300,0.0,0.0,0.0
2022-07-12 00:00:00-04:00,5.528129098752208,5.568644772468177,5.34805991481323,5.379571914672852,7931900,0.0,0.0,0.0
2022-07-13 00:00:00-04:00,5.280533641457586,5.5641429277537,5.2535234785639355,5.456101417541504,8055700,0.0,0.0,0.0
2022-07-14 00:00:00-04:00,5.47860936177398,5.811737516937736,5.452049128913239,5.739709854125977,6980700,0.0,0.0,0.0
2022-07-15 00:00:00-04:00,5.834246731692027,5.897271156311035,5.748713982647944,5.897271156311035,7756300,0.0,0.0,0.0
2022-07-18 00:00:00-04:00,6.189884814401923,6.347445690496057,5.951293010856072,6.0188188552856445,10495600,0.0,0.0,0.0
2022-07-19 00:00:00-04:00,6.216893161076465,6.599540189969667,6.13586183361543,6.5320143699646,15314400,0.0,0.0,0.0
2022-07-20 00:00:00-04:00,6.653562500787349,6.763854928439876,6.523012236492644,6.590538501739502,13783100,0.0,0.0,0.0
2022-07-21 00:00:00-04:00,6.324936836183157,6.477995872497559,6.221396723074479,6.477995872497559,8760600,0.0,0.0,0.0
2022-07-22 00:00:00-04:00,6.572531028345362,6.624300860138384,6.27541625913077,6.293423175811768,7252400,0.0,0.0,0.0
2022-07-25 00:00:00-04:00,6.0998482868318,6.130910354365936,6.000810040850385,6.095346450805664,5558200,0.0,0.0,0.0
2022-07-26 00:00:00-04:00,5.825243077767894,5.8657587487773,5.762219082258836,5.816239833831787,5246300,0.0,0.0,0.0
2022-07-27 00:00:00-04:00,5.924281260371689,6.432977201087573,5.924281260371689,6.356447696685791,9390000,0.0,0.0,0.0
2022-07-28 00:00:00-04:00,6.4464813685903435,6.730090592508209,6.336188964175403,6.658062934875488,7459400,0.0,0.0,0.0
2022-07-29 00:00:00-04:00,6.595039821502233,6.766105756803921,6.541019067615193,6.6760711669921875,9461900,0.0,0.0,0.0
2022-08-01 00:00:00-04:00,6.435227870226271,6.5500221223845765,6.363200205182333,6.396963119506836,6753600,0.0,0.0,0.0
2022-08-02 00:00:00-04:00,6.338442933341192,6.5275158403023585,6.3069309252873005,6.3879618644714355,6166700,0.0,0.0,0.0
2022-08-03 00:00:00-04:00,6.473492185083323,6.56802859641801,6.457736188080663,6.541018009185791,6352500,0.0,0.0,0.0
2022-08-04 00:00:00-04:00,6.378955829230632,6.446481653920416,6.22364591726166,6.225896835327148,7663700,0.0,0.0,0.0
2022-08-05 00:00:00-04:00,6.405966478119196,6.505004733994103,6.320433731671836,6.378956317901611,9272600,0.0,0.0,0.0
2022-08-08 00:00:00-04:00,6.694076763691848,6.761603014711552,6.622049106059128,6.658062934875488,7767000,0.0,0.0,0.0
2022-08-09 00:00:00-04:00,6.468992147251332,6.482497229962244,6.347445544215445,6.405967712402344,2985900,0.0,0.0,0.0
2022-08-10 00:00:00-04:00,6.716586073729635,6.730091153331482,6.536516914642543,6.572530746459961,7315000,0.0,0.0,0.0
2022-08-11 00:00:00-04:00,6.851637999237499,6.937170740495955,6.694077166691355,6.743596076965332,7223200,0.0,0.0,0.0
2022-08-12 00:00:00-04:00,6.61754915346941,6.748099427412753,6.583786233010047,6.734594345092773,5128500,0.0,0.0,0.0
2022-08-15 00:00:00-04:00,6.703080419134915,6.748097490385736,6.655812000605044,6.662564754486084,3481500,0.0,0.0,0.0
2022-08-16 00:00:00-04:00,6.64455793650546,6.680571765756001,6.559024770046393,6.649059772491455,3629200,0.0,0.0,0.0
2022-08-17 00:00:00-04:00,6.559026069200898,6.570280661395096,6.432977641857434,6.441981315612793,5922600,0.0,0.0,0.0
2022-08-18 00:00:00-04:00,6.523012958324896,6.523012958324896,6.441982032108151,6.477995872497559,2519000,0.0,0.0,0.0
2022-08-19 00:00:00-04:00,5.9557933493925574,5.987305776543425,5.840999520341699,5.888267517089844,6517700,0.0,0.0,0.0
2022-08-22 00:00:00-04:00,5.856754528144217,5.946789099084593,5.793730113826604,5.820740699768066,3922700,0.0,0.0,0.0
2022-08-23 00:00:00-04:00,5.93328691941284,6.009816449429463,5.912128795638259,5.964798927307129,3656800,0.0,0.0,0.0
2022-08-24 00:00:00-04:00,5.928783864601484,6.059334136781368,5.9062751081596785,6.009815216064453,2838000,0.0,0.0,0.0
